merge_a,merge_b,analysis,response_window_ms,baseline_window_ms,minimum_previous_interval_ms,n_groups,median,n_positive,n_nonzero,p_wilcoxon,p_sign,q_wilcoxon
anm244024,jf37166,post_only,30,,0,19,0.0181454911056687,13,19,0.1336212158203125,0.1670684814453125,0.6219863891601562
anm244024,jf37166,post_only,30,,20,19,0.0227200038264432,12,19,0.156402587890625,0.359283447265625,0.6219863891601562
anm244024,jf37166,post_only,30,,30,19,0.0256273746886862,13,19,0.104156494140625,0.1670684814453125,0.6219863891601562
anm244024,jf37166,post_only,30,,50,19,0.0541836004423411,12,19,0.060207366943359375,0.359283447265625,0.6219863891601562
anm244024,jf37166,post_only,30,,100,19,-0.0183424481425196,9,19,0.6794281005859375,1.0,0.7839555006760818
anm244024,jf37166,post_only,30,,250,3,-0.1217673959799138,0,3,0.25,0.25,0.6219863891601562
anm244024,jf37166,post_only,40,,0,19,0.0044194482975804,11,19,0.4413337707519531,0.6476058959960938,0.7355562845865885
anm244024,jf37166,post_only,40,,20,19,0.0020757340315611,10,19,0.6507492065429688,1.0,0.7839555006760818
anm244024,jf37166,post_only,40,,30,19,0.0099099552839838,12,19,0.5152778625488281,0.359283447265625,0.7452474321637835
anm244024,jf37166,post_only,40,,50,19,0.0121136245138765,11,19,0.21011734008789062,0.6476058959960938,0.6219863891601562
anm244024,jf37166,post_only,40,,100,18,-0.029591133176182102,6,18,0.5798416137695312,0.237884521484375,0.7839555006760818
anm244024,jf37166,post_only,40,,250,3,-0.097029412356623,0,3,0.25,0.25,0.6219863891601562
anm244024,jf37166,post_only,50,,0,19,0.0180504917592215,10,19,0.3320655822753906,1.0,0.6219863891601562
anm244024,jf37166,post_only,50,,20,19,0.0127672274651798,10,19,0.2934989929199219,1.0,0.6219863891601562
anm244024,jf37166,post_only,50,,30,19,0.005071476333714402,11,19,0.2753410339355469,0.6476058959960938,0.6219863891601562
anm244024,jf37166,post_only,50,,50,19,-0.0018827122806315,9,19,0.6794281005859375,1.0,0.7839555006760818
anm244024,jf37166,post_only,50,,100,18,-0.0251757501200814,6,18,0.34654998779296875,0.237884521484375,0.6219863891601562
anm244024,jf37166,post_only,50,,250,2,-0.1063903969479221,0,2,0.5,0.5,0.7452474321637835
anm244024,jf37166,baseline_subtracted_rate,50,10.0,0,19,0.10343445943259649,13,19,0.007144927978515625,0.1670684814453125,0.02813720703125
anm244024,jf37166,baseline_subtracted_rate,50,10.0,20,19,0.0624498449528684,14,19,0.012359619140625,0.063568115234375,0.02813720703125
anm244024,jf37166,baseline_subtracted_rate,50,10.0,30,19,0.0715536129810177,15,19,0.01082611083984375,0.0192108154296875,0.02813720703125
anm244024,jf37166,baseline_subtracted_rate,50,10.0,50,19,0.01611183245149936,12,19,0.3320655822753906,0.359283447265625,0.49809837341308594
anm244024,jf37166,baseline_subtracted_rate,50,10.0,100,18,-0.02178452974123865,7,18,0.4171142578125,0.480682373046875,0.5958775111607143
anm244024,jf37166,baseline_subtracted_rate,50,10.0,250,2,-0.05142430343574234,1,2,1.0,1.0,1.0
anm244024,jf37166,baseline_subtracted_rate,50,20.0,0,19,0.1090429246720323,13,19,0.00823211669921875,0.1670684814453125,0.02813720703125
anm244024,jf37166,baseline_subtracted_rate,50,20.0,20,19,0.1101606091879167,13,19,0.00945281982421875,0.1670684814453125,0.02813720703125
anm244024,jf37166,baseline_subtracted_rate,50,20.0,30,19,0.1332961170991126,13,19,0.012359619140625,0.1670684814453125,0.02813720703125
anm244024,jf37166,baseline_subtracted_rate,50,20.0,50,19,0.029996551894031,13,19,0.07283401489257812,0.1670684814453125,0.12853061451631434
anm244024,jf37166,baseline_subtracted_rate,50,20.0,100,18,-0.0047686120106421245,9,18,0.8985748291015625,1.0,1.0
anm244024,jf37166,baseline_subtracted_rate,50,20.0,250,2,-0.0672924713718695,1,2,1.0,1.0,1.0
anm244024,jf37166,baseline_subtracted_rate,50,30.0,0,19,0.1596969895746452,14,19,0.00457763671875,0.063568115234375,0.02813720703125
anm244024,jf37166,baseline_subtracted_rate,50,30.0,20,19,0.1157172944323541,13,19,0.012359619140625,0.1670684814453125,0.02813720703125
anm244024,jf37166,baseline_subtracted_rate,50,30.0,30,19,0.1575822234025173,14,19,0.00945281982421875,0.063568115234375,0.02813720703125
anm244024,jf37166,baseline_subtracted_rate,50,30.0,50,19,0.0158847815830023,12,19,0.18186569213867188,0.359283447265625,0.28715635600842926
anm244024,jf37166,baseline_subtracted_rate,50,30.0,100,18,0.005885505798286501,9,18,0.932281494140625,1.0,1.0
anm244024,jf37166,baseline_subtracted_rate,50,30.0,250,2,-0.09375053134909314,0,2,0.5,0.5,0.625
anm244024,jf37166,baseline_subtracted_rate,50,40.0,0,19,0.1243023096164022,15,19,0.005329132080078125,0.0192108154296875,0.02813720703125
anm244024,jf37166,baseline_subtracted_rate,50,40.0,20,19,0.1188308076939495,13,19,0.014068603515625,0.1670684814453125,0.02813720703125
anm244024,jf37166,baseline_subtracted_rate,50,40.0,30,19,0.1472467369737671,13,19,0.014068603515625,0.1670684814453125,0.02813720703125
anm244024,jf37166,baseline_subtracted_rate,50,40.0,50,19,0.03572758811009815,11,19,0.1336212158203125,0.6476058959960938,0.2227020263671875
anm244024,jf37166,baseline_subtracted_rate,50,40.0,100,18,0.01123725981154235,9,18,1.0,1.0,1.0
anm244024,jf37166,baseline_subtracted_rate,50,40.0,250,2,-0.11625109158556345,0,2,0.5,0.5,0.625
anm244024,jf37166,baseline_subtracted_rate,50,50.0,0,19,0.1247318855808731,15,19,0.003917694091796875,0.0192108154296875,0.02813720703125
anm244024,jf37166,baseline_subtracted_rate,50,50.0,20,19,0.1142221059854526,13,19,0.012359619140625,0.1670684814453125,0.02813720703125
anm244024,jf37166,baseline_subtracted_rate,50,50.0,30,19,0.1491383290226794,13,19,0.01082611083984375,0.1670684814453125,0.02813720703125
anm244024,jf37166,baseline_subtracted_rate,50,50.0,50,19,0.0779004707109224,12,19,0.0289306640625,0.359283447265625,0.0542449951171875
anm244024,jf37166,baseline_subtracted_rate,50,50.0,100,18,0.0038980251143132492,9,18,0.8650436401367188,1.0,1.0
anm244024,jf37166,baseline_subtracted_rate,50,50.0,250,2,-0.10658187192309415,0,2,0.5,0.5,0.625
anm244025,anm244028,post_only,10,,0,20,0.00923252956546945,11,20,0.7841262817382812,0.8238029479980469,0.9047610943134015
anm244025,anm244028,post_only,10,,20,20,0.014043597906656399,11,20,0.6476554870605469,0.8238029479980469,0.8095693588256836
anm244025,anm244028,post_only,10,,30,19,0.0084210471071416,10,19,0.9217147827148438,1.0,0.9644291318696121
anm244025,anm244028,post_only,10,,50,19,-0.01565845816163545,8,19,0.8905677795410156,0.6476058959960938,0.9644291318696121
anm244025,anm244028,post_only,10,,100,18,-0.03216376865984925,6,18,0.932281494140625,0.237884521484375,0.9644291318696121
anm244025,anm244028,post_only,10,,250,3,-0.0928174314796179,0,3,0.25,0.25,0.6979751586914062
anm244025,anm244028,post_only,20,,0,20,0.0123504181298809,11,20,0.38837623596191406,0.8238029479980469,0.6979751586914062
anm244025,anm244028,post_only,20,,20,20,0.020247303535636453,12,20,0.24548721313476562,0.5034446716308594,0.6979751586914062
anm244025,anm244028,post_only,20,,30,19,0.0026781620020156997,10,19,0.2753410339355469,1.0,0.6979751586914062
anm244025,anm244028,post_only,20,,50,19,0.0300148131171612,12,19,0.156402587890625,0.359283447265625,0.6979751586914062
anm244025,anm244028,post_only,20,,100,18,0.0047590908306196,10,18,0.44229888916015625,0.8145294189453125,0.6979751586914062
anm244025,anm244028,post_only,20,,250,3,-0.0956687218878489,0,3,0.25,0.25,0.6979751586914062
anm244025,anm244028,post_only,30,,0,19,0.0181454911056687,13,19,0.1336212158203125,0.1670684814453125,0.6979751586914062
anm244025,anm244028,post_only,30,,20,19,0.0227200038264432,12,19,0.1336212158203125,0.359283447265625,0.6979751586914062
anm244025,anm244028,post_only,30,,30,19,0.0256273746886862,13,19,0.08742904663085938,0.1670684814453125,0.6979751586914062
anm244025,anm244028,post_only,30,,50,19,0.035452081254332,11,19,0.14468765258789062,0.6476058959960938,0.6979751586914062
anm244025,anm244028,post_only,30,,100,19,-0.020222937436708298,8,19,1.0,0.6476058959960938,1.0
anm244025,anm244028,post_only,30,,250,3,-0.1217673959799138,0,3,0.25,0.25,0.6979751586914062
anm244025,anm244028,post_only,40,,0,19,0.0041242212062642,11,19,0.3524589538574219,0.6476058959960938,0.6979751586914062
anm244025,anm244028,post_only,40,,20,19,0.0065654097357755,11,19,0.4653167724609375,0.6476058959960938,0.6979751586914062
anm244025,anm244028,post_only,40,,30,19,0.0099099552839838,12,19,0.4653167724609375,0.359283447265625,0.6979751586914062
anm244025,anm244028,post_only,40,,50,19,0.0121136245138765,11,19,0.3524589538574219,0.6476058959960938,0.6979751586914062
anm244025,anm244028,post_only,40,,100,18,-0.029591133176182102,6,18,0.5798416137695312,0.237884521484375,0.7563151483950408
anm244025,anm244028,post_only,40,,250,3,-0.097029412356623,0,3,0.25,0.25,0.6979751586914062
anm244025,anm244028,post_only,50,,0,19,-0.0013600714079572,9,19,0.5152778625488281,1.0,0.702651630748402
anm244025,anm244028,post_only,50,,20,19,-0.0023746533557242,9,19,0.4413337707519531,1.0,0.6979751586914062
anm244025,anm244028,post_only,50,,30,19,0.005071476333714402,11,19,0.3524589538574219,0.6476058959960938,0.6979751586914062
anm244025,anm244028,post_only,50,,50,19,-0.0018827122806315,9,19,0.6794281005859375,1.0,0.815313720703125
anm244025,anm244028,post_only,50,,100,18,-0.0251757501200814,6,18,0.34654998779296875,0.237884521484375,0.6979751586914062
anm244025,anm244028,post_only,50,,250,2,-0.1063903969479221,0,2,0.5,0.5,0.702651630748402
anm244025,anm244028,baseline_subtracted_rate,50,10.0,0,19,0.0861895426940219,12,19,0.015972137451171875,0.359283447265625,0.03422600882393973
anm244025,anm244028,baseline_subtracted_rate,50,10.0,20,19,0.0573534456858365,13,19,0.0180816650390625,0.1670684814453125,0.036163330078125
anm244025,anm244028,baseline_subtracted_rate,50,10.0,30,19,0.0618128222636151,14,19,0.015972137451171875,0.063568115234375,0.03422600882393973
anm244025,anm244028,baseline_subtracted_rate,50,10.0,50,19,0.0161968290407778,12,19,0.25792694091796875,0.359283447265625,0.3868904113769531
anm244025,anm244028,baseline_subtracted_rate,50,10.0,100,18,-0.008191928940134301,8,18,0.7018814086914062,0.8145294189453125,0.8773517608642578
anm244025,anm244028,baseline_subtracted_rate,50,10.0,250,2,-0.05142430343574234,1,2,1.0,1.0,1.0
anm244025,anm244028,baseline_subtracted_rate,50,20.0,0,19,0.1368126520769369,13,19,0.0061798095703125,0.1670684814453125,0.02245122736150568
anm244025,anm244028,baseline_subtracted_rate,50,20.0,20,19,0.1223797095430841,13,19,0.005329132080078125,0.1670684814453125,0.02245122736150568
anm244025,anm244028,baseline_subtracted_rate,50,20.0,30,19,0.1332961170991126,13,19,0.012359619140625,0.1670684814453125,0.0308990478515625
anm244025,anm244028,baseline_subtracted_rate,50,20.0,50,19,0.029996551894031,13,19,0.11337661743164062,0.1670684814453125,0.2000763837028952
anm244025,anm244028,baseline_subtracted_rate,50,20.0,100,18,-0.0047686120106421245,9,18,1.0,1.0,1.0
anm244025,anm244028,baseline_subtracted_rate,50,20.0,250,2,-0.0672924713718695,1,2,1.0,1.0,1.0
anm244025,anm244028,baseline_subtracted_rate,50,30.0,0,19,0.1627356550292969,14,19,0.0033416748046875,0.063568115234375,0.02245122736150568
anm244025,anm244028,baseline_subtracted_rate,50,30.0,20,19,0.1536137042663175,13,19,0.00823211669921875,0.1670684814453125,0.02245122736150568
anm244025,anm244028,baseline_subtracted_rate,50,30.0,30,19,0.1575822234025173,14,19,0.00823211669921875,0.063568115234375,0.02245122736150568
anm244025,anm244028,baseline_subtracted_rate,50,30.0,50,19,0.0158847815830023,12,19,0.21011734008789062,0.359283447265625,0.33176422119140625
anm244025,anm244028,baseline_subtracted_rate,50,30.0,100,18,0.005885505798286501,9,18,0.9661178588867188,1.0,1.0
anm244025,anm244028,baseline_subtracted_rate,50,30.0,250,2,-0.09375053134909314,0,2,0.5,0.5,0.6521739130434783
anm244025,anm244028,baseline_subtracted_rate,50,40.0,0,19,0.1444526977415275,15,19,0.003917694091796875,0.0192108154296875,0.02245122736150568
anm244025,anm244028,baseline_subtracted_rate,50,40.0,20,19,0.1335835383091964,13,19,0.00823211669921875,0.1670684814453125,0.02245122736150568
anm244025,anm244028,baseline_subtracted_rate,50,40.0,30,19,0.1715889469908439,13,19,0.00823211669921875,0.1670684814453125,0.02245122736150568
anm244025,anm244028,baseline_subtracted_rate,50,40.0,50,19,0.03572758811009815,11,19,0.1336212158203125,0.6476058959960938,0.2227020263671875
anm244025,anm244028,baseline_subtracted_rate,50,40.0,100,18,0.01123725981154235,9,18,0.9661178588867188,1.0,1.0
anm244025,anm244028,baseline_subtracted_rate,50,40.0,250,2,-0.11625109158556345,0,2,0.5,0.5,0.6521739130434783
anm244025,anm244028,baseline_subtracted_rate,50,50.0,0,19,0.1395935069697032,15,19,0.002399444580078125,0.0192108154296875,0.02245122736150568
anm244025,anm244028,baseline_subtracted_rate,50,50.0,20,19,0.1229970425692137,13,19,0.00823211669921875,0.1670684814453125,0.02245122736150568
anm244025,anm244028,baseline_subtracted_rate,50,50.0,30,19,0.1563350612757886,13,19,0.007144927978515625,0.1670684814453125,0.02245122736150568
anm244025,anm244028,baseline_subtracted_rate,50,50.0,50,19,0.071154156564849,11,19,0.05457305908203125,0.6476058959960938,0.1023244857788086
anm244025,anm244028,baseline_subtracted_rate,50,50.0,100,18,0.0038980251143132492,9,18,0.7987060546875,1.0,0.958447265625
anm244025,anm244028,baseline_subtracted_rate,50,50.0,250,2,-0.10658187192309415,0,2,0.5,0.5,0.6521739130434783
anm244025,anm266945,post_only,10,,0,20,0.00923252956546945,11,20,0.7841262817382812,0.8238029479980469,0.9047610943134015
anm244025,anm266945,post_only,10,,20,20,0.014043597906656399,11,20,0.6476554870605469,0.8238029479980469,0.8095693588256836
anm244025,anm266945,post_only,10,,30,19,0.0084210471071416,10,19,0.9217147827148438,1.0,0.9988730294363839
anm244025,anm266945,post_only,10,,50,19,-0.01565845816163545,9,19,0.76800537109375,1.0,0.9047610943134015
anm244025,anm266945,post_only,10,,100,18,-0.03216376865984925,6,18,0.932281494140625,0.237884521484375,0.9988730294363839
anm244025,anm266945,post_only,10,,250,3,-0.0928174314796179,0,3,0.25,0.25,0.6289264133998326
anm244025,anm266945,post_only,20,,0,20,0.0123504181298809,11,20,0.38837623596191406,0.8238029479980469,0.6318555559430804
anm244025,anm266945,post_only,20,,20,20,0.020247303535636453,12,20,0.24548721313476562,0.5034446716308594,0.6289264133998326
anm244025,anm266945,post_only,20,,30,19,0.0026781620020156997,10,19,0.25792694091796875,1.0,0.6289264133998326
anm244025,anm266945,post_only,20,,50,19,0.0300148131171612,12,19,0.156402587890625,0.359283447265625,0.6289264133998326
anm244025,anm266945,post_only,20,,100,18,0.0047590908306196,10,18,0.44229888916015625,0.8145294189453125,0.6318555559430804
anm244025,anm266945,post_only,20,,250,3,-0.0956687218878489,0,3,0.25,0.25,0.6289264133998326
anm244025,anm266945,post_only,30,,0,19,0.0181454911056687,13,19,0.1336212158203125,0.1670684814453125,0.6289264133998326
anm244025,anm266945,post_only,30,,20,19,0.0227200038264432,12,19,0.1336212158203125,0.359283447265625,0.6289264133998326
anm244025,anm266945,post_only,30,,30,19,0.0256273746886862,13,19,0.08742904663085938,0.1670684814453125,0.6289264133998326
anm244025,anm266945,post_only,30,,50,19,0.035452081254332,11,19,0.1336212158203125,0.6476058959960938,0.6289264133998326
anm244025,anm266945,post_only,30,,100,19,-0.020222937436708298,8,19,1.0,0.6476058959960938,1.0
anm244025,anm266945,post_only,30,,250,3,-0.1217673959799138,0,3,0.25,0.25,0.6289264133998326
anm244025,anm266945,post_only,40,,0,19,0.0041242212062642,11,19,0.3524589538574219,0.6476058959960938,0.6318555559430804
anm244025,anm266945,post_only,40,,20,19,0.0065654097357755,11,19,0.4413337707519531,0.6476058959960938,0.6318555559430804
anm244025,anm266945,post_only,40,,30,19,0.0099099552839838,12,19,0.37359619140625,0.359283447265625,0.6318555559430804
anm244025,anm266945,post_only,40,,50,19,0.0121136245138765,11,19,0.2753410339355469,0.6476058959960938,0.6289264133998326
anm244025,anm266945,post_only,40,,100,18,-0.029591133176182102,6,18,0.550872802734375,0.237884521484375,0.7185297426970109
anm244025,anm266945,post_only,40,,250,3,-0.097029412356623,0,3,0.25,0.25,0.6289264133998326
anm244025,anm266945,post_only,50,,0,19,0.0180504917592215,10,19,0.2934989929199219,1.0,0.6289264133998326
anm244025,anm266945,post_only,50,,20,19,-0.0023746533557242,9,19,0.4180412292480469,1.0,0.6318555559430804
anm244025,anm266945,post_only,50,,30,19,0.005071476333714402,11,19,0.2753410339355469,0.6476058959960938,0.6289264133998326
anm244025,anm266945,post_only,50,,50,19,-0.0100438727185328,8,19,0.9843215942382812,0.6476058959960938,1.0
anm244025,anm266945,post_only,50,,100,18,-0.0251757501200814,6,18,0.32472991943359375,0.237884521484375,0.6318555559430804
anm244025,anm266945,post_only,50,,250,2,-0.1063903969479221,0,2,0.5,0.5,0.6818181818181818
anm244025,anm266945,baseline_subtracted_rate,50,10.0,0,19,0.0861895426940219,12,19,0.015972137451171875,0.359283447265625,0.03422600882393973
anm244025,anm266945,baseline_subtracted_rate,50,10.0,20,19,0.0573534456858365,13,19,0.0180816650390625,0.1670684814453125,0.036163330078125
anm244025,anm266945,baseline_subtracted_rate,50,10.0,30,19,0.0618128222636151,14,19,0.015972137451171875,0.063568115234375,0.03422600882393973
anm244025,anm266945,baseline_subtracted_rate,50,10.0,50,19,0.0161968290407778,11,19,0.5152778625488281,0.6476058959960938,0.6721015598462976
anm244025,anm266945,baseline_subtracted_rate,50,10.0,100,18,-0.010375964311087851,7,18,0.6094589233398438,0.480682373046875,0.7618236541748047
anm244025,anm266945,baseline_subtracted_rate,50,10.0,250,2,-0.05142430343574234,1,2,1.0,1.0,1.0
anm244025,anm266945,baseline_subtracted_rate,50,20.0,0,19,0.1368126520769369,13,19,0.0061798095703125,0.1670684814453125,0.02245122736150568
anm244025,anm266945,baseline_subtracted_rate,50,20.0,20,19,0.1223797095430841,13,19,0.005329132080078125,0.1670684814453125,0.02245122736150568
anm244025,anm266945,baseline_subtracted_rate,50,20.0,30,19,0.1332961170991126,13,19,0.012359619140625,0.1670684814453125,0.0308990478515625
anm244025,anm266945,baseline_subtracted_rate,50,20.0,50,19,0.029996551894031,12,19,0.18186569213867188,0.359283447265625,0.30310948689778644
anm244025,anm266945,baseline_subtracted_rate,50,20.0,100,18,-0.0047686120106421245,9,18,1.0,1.0,1.0
anm244025,anm266945,baseline_subtracted_rate,50,20.0,250,2,-0.0672924713718695,1,2,1.0,1.0,1.0
anm244025,anm266945,baseline_subtracted_rate,50,30.0,0,19,0.1627356550292969,14,19,0.0033416748046875,0.063568115234375,0.02245122736150568
anm244025,anm266945,baseline_subtracted_rate,50,30.0,20,19,0.1536137042663175,13,19,0.00823211669921875,0.1670684814453125,0.02245122736150568
anm244025,anm266945,baseline_subtracted_rate,50,30.0,30,19,0.1575822234025173,14,19,0.00823211669921875,0.063568115234375,0.02245122736150568
anm244025,anm266945,baseline_subtracted_rate,50,30.0,50,19,0.010733797968194599,11,19,0.24125289916992188,0.6476058959960938,0.3809256302682977
anm244025,anm266945,baseline_subtracted_rate,50,30.0,100,18,0.005885505798286501,9,18,0.9661178588867188,1.0,1.0
anm244025,anm266945,baseline_subtracted_rate,50,30.0,250,2,-0.09375053134909314,0,2,0.5,0.5,0.6721015598462976
anm244025,anm266945,baseline_subtracted_rate,50,40.0,0,19,0.1444526977415275,15,19,0.003917694091796875,0.0192108154296875,0.02245122736150568
anm244025,anm266945,baseline_subtracted_rate,50,40.0,20,19,0.1335835383091964,13,19,0.00823211669921875,0.1670684814453125,0.02245122736150568
anm244025,anm266945,baseline_subtracted_rate,50,40.0,30,19,0.1614690683449037,13,19,0.00823211669921875,0.1670684814453125,0.02245122736150568
anm244025,anm266945,baseline_subtracted_rate,50,40.0,50,19,0.03572758811009815,11,19,0.14468765258789062,0.6476058959960938,0.2553311516256893
anm244025,anm266945,baseline_subtracted_rate,50,40.0,100,18,0.01123725981154235,9,18,0.9661178588867188,1.0,1.0
anm244025,anm266945,baseline_subtracted_rate,50,40.0,250,2,-0.11625109158556345,0,2,0.5,0.5,0.6721015598462976
anm244025,anm266945,baseline_subtracted_rate,50,50.0,0,19,0.1395935069697032,15,19,0.002399444580078125,0.0192108154296875,0.02245122736150568
anm244025,anm266945,baseline_subtracted_rate,50,50.0,20,19,0.1229970425692137,13,19,0.00823211669921875,0.1670684814453125,0.02245122736150568
anm244025,anm266945,baseline_subtracted_rate,50,50.0,30,19,0.1491383290226794,13,19,0.007144927978515625,0.1670684814453125,0.02245122736150568
anm244025,anm266945,baseline_subtracted_rate,50,50.0,50,19,0.0779004707109224,12,19,0.036067962646484375,0.359283447265625,0.0676274299621582
anm244025,anm266945,baseline_subtracted_rate,50,50.0,100,18,0.0038980251143132492,9,18,0.7987060546875,1.0,0.958447265625
anm244025,anm266945,baseline_subtracted_rate,50,50.0,250,2,-0.10658187192309415,0,2,0.5,0.5,0.6721015598462976
anm244025,anm266951,post_only,10,,0,20,0.00923252956546945,11,20,0.8694877624511719,0.8238029479980469,0.9592536400104391
anm244025,anm266951,post_only,10,,20,20,0.014043597906656399,11,20,0.8123550415039062,0.8238029479980469,0.9592536400104391
anm244025,anm266951,post_only,10,,30,20,0.0012588925279698,10,20,0.9854354858398438,1.0,0.9854354858398438
anm244025,anm266951,post_only,10,,50,20,-0.01397083007654175,9,20,0.8123550415039062,0.8238029479980469,0.9592536400104391
anm244025,anm266951,post_only,10,,100,19,-0.0252473830990548,7,19,0.9217147827148438,0.359283447265625,0.9592536400104391
anm244025,anm266951,post_only,10,,250,3,-0.0928174314796179,0,3,0.25,0.25,0.5814893622147409
anm244025,anm266951,post_only,20,,0,20,0.0123504181298809,11,20,0.38837623596191406,0.8238029479980469,0.5825643539428711
anm244025,anm266951,post_only,20,,20,20,0.020247303535636453,12,20,0.2773551940917969,0.5034446716308594,0.5814893622147409
anm244025,anm266951,post_only,20,,30,20,0.030636269732460725,11,20,0.21616744995117188,0.8238029479980469,0.5814893622147409
anm244025,anm266951,post_only,20,,50,20,0.0340125054978511,13,20,0.11398696899414062,0.26317596435546875,0.5814893622147409
anm244025,anm266951,post_only,20,,100,19,0.0049163298784193,11,19,0.3524589538574219,0.6476058959960938,0.5814893622147409
anm244025,anm266951,post_only,20,,250,3,-0.0956687218878489,0,3,0.25,0.25,0.5814893622147409
anm244025,anm266951,post_only,30,,0,20,0.020975176960358798,14,20,0.08969497680664062,0.11531829833984375,0.5814893622147409
anm244025,anm266951,post_only,30,,20,20,0.026519889548897703,13,20,0.09730720520019531,0.26317596435546875,0.5814893622147409
anm244025,anm266951,post_only,30,,30,20,0.0280369450379261,14,20,0.06372261047363281,0.11531829833984375,0.5814893622147409
anm244025,anm266951,post_only,30,,50,20,0.04481784084833655,12,20,0.10539817810058594,0.5034446716308594,0.5814893622147409
anm244025,anm266951,post_only,30,,100,20,-0.019282692789613948,9,20,0.8408222198486328,0.8238029479980469,0.9592536400104391
anm244025,anm266951,post_only,30,,250,3,-0.1217673959799138,0,3,0.25,0.25,0.5814893622147409
anm244025,anm266951,post_only,40,,0,20,0.0042718347519223,12,20,0.2942523956298828,0.5034446716308594,0.5814893622147409
anm244025,anm266951,post_only,40,,20,20,0.0043205718836683005,11,20,0.4523754119873047,0.8238029479980469,0.6345228715376421
anm244025,anm266951,post_only,40,,30,20,0.0122666909718992,13,20,0.3299827575683594,0.26317596435546875,0.5814893622147409
anm244025,anm266951,post_only,40,,50,20,0.0067674355968435004,11,20,0.3117942810058594,0.8238029479980469,0.5814893622147409
anm244025,anm266951,post_only,40,,100,19,-0.0307493135986071,6,19,0.4653167724609375,0.1670684814453125,0.6345228715376421
anm244025,anm266951,post_only,40,,250,3,-0.097029412356623,0,3,0.25,0.25,0.5814893622147409
anm244025,anm266951,post_only,50,,0,20,0.00834521017563215,10,20,0.36827659606933594,1.0,0.5814893622147409
anm244025,anm266951,post_only,50,,20,20,0.0051962870547277995,10,20,0.3299827575683594,1.0,0.5814893622147409
anm244025,anm266951,post_only,50,,30,20,0.004130776898901751,11,20,0.3299827575683594,0.8238029479980469,0.5814893622147409
anm244025,anm266951,post_only,50,,50,20,-0.00596329249958215,9,20,0.9272785186767578,0.8238029479980469,0.9592536400104391
anm244025,anm266951,post_only,50,,100,19,-0.0286070217431398,6,19,0.25792694091796875,0.1670684814453125,0.5814893622147409
anm244025,anm266951,post_only,50,,250,2,-0.1063903969479221,0,2,0.5,0.5,0.6521739130434783
anm244025,anm266951,baseline_subtracted_rate,50,10.0,0,20,0.0948120010633092,13,20,0.009435653686523438,0.26317596435546875,0.023589134216308594
anm244025,anm266951,baseline_subtracted_rate,50,10.0,20,20,0.05990164531935245,14,20,0.013616561889648438,0.11531829833984375,0.027233123779296875
anm244025,anm266951,baseline_subtracted_rate,50,10.0,30,20,0.0666832176223164,15,20,0.012079238891601562,0.04138946533203125,0.025884083339146206
anm244025,anm266951,baseline_subtracted_rate,50,10.0,50,20,0.01604080531189005,12,20,0.4523754119873047,0.5034446716308594,0.6521739130434783
anm244025,anm266951,baseline_subtracted_rate,50,10.0,100,19,-0.014962037739337101,8,19,0.5412178039550781,0.6476058959960938,0.6765222549438477
anm244025,anm266951,baseline_subtracted_rate,50,10.0,250,2,-0.05142430343574234,1,2,1.0,1.0,1.0
anm244025,anm266951,baseline_subtracted_rate,50,20.0,0,20,0.1229277883744846,14,20,0.0042209625244140625,0.11531829833984375,0.01989711414683949
anm244025,anm266951,baseline_subtracted_rate,50,20.0,20,20,0.11627015936550039,14,20,0.00485992431640625,0.11531829833984375,0.01989711414683949
anm244025,anm266951,baseline_subtracted_rate,50,20.0,30,20,0.09658377581759942,14,20,0.01068878173828125,0.11531829833984375,0.024666419396033652
anm244025,anm266951,baseline_subtracted_rate,50,20.0,50,20,0.02294066673851665,13,20,0.16495704650878906,0.26317596435546875,0.27492841084798175
anm244025,anm266951,baseline_subtracted_rate,50,20.0,100,19,-0.0152318462472631,9,19,0.7982521057128906,1.0,0.9210601219764123
anm244025,anm266951,baseline_subtracted_rate,50,20.0,250,2,-0.0672924713718695,1,2,1.0,1.0,1.0
anm244025,anm266951,baseline_subtracted_rate,50,30.0,0,20,0.16121632230197105,15,20,0.0023250579833984375,0.04138946533203125,0.01989711414683949
anm244025,anm266951,baseline_subtracted_rate,50,30.0,20,20,0.1346654993493358,14,20,0.006389617919921875,0.11531829833984375,0.01989711414683949
anm244025,anm266951,baseline_subtracted_rate,50,30.0,30,20,0.1397228637447815,15,20,0.005580902099609375,0.04138946533203125,0.01989711414683949
anm244025,anm266951,baseline_subtracted_rate,50,30.0,50,20,0.013309289775598449,12,20,0.2773551940917969,0.5034446716308594,0.437929253829153
anm244025,anm266951,baseline_subtracted_rate,50,30.0,100,19,-0.0132762792777806,9,19,0.7982521057128906,1.0,0.9210601219764123
anm244025,anm266951,baseline_subtracted_rate,50,30.0,250,2,-0.09375053134909314,0,2,0.5,0.5,0.6521739130434783
anm244025,anm266951,baseline_subtracted_rate,50,40.0,0,20,0.13437750367896484,16,20,0.002712249755859375,0.01181793212890625,0.01989711414683949
anm244025,anm266951,baseline_subtracted_rate,50,40.0,20,20,0.12620717300157294,14,20,0.0072956085205078125,0.11531829833984375,0.01989711414683949
anm244025,anm266951,baseline_subtracted_rate,50,40.0,30,20,0.15941784198230552,14,20,0.0072956085205078125,0.11531829833984375,0.01989711414683949
